"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"11d5/2","10p3/2","10.5193650","0.3154350","10.52(32)","8726.9973","0.0085","8726.997(9)","56221.2614","3371.715612","5.62(34)E+04","0.026028825628107873","0.0015736250447415476","0.0260(16)","","","",""
"11d5/2","11p3/2","29.2855130","1.4714080","29.3(15)","20888.9327","0.1312","20888.9(1)","31774.0794","3192.884851","3.18(32)E+04","0.014710484103631703","0.0014744416372260254","0.0147(15)","","","",""
"11d5/2","12p3/2","164.1604400","0.2597500","164.16(26)","284079.6105","24.2641","284080(20)","396.9473","1.260286","3.969(13)E+02","0.0001837751852349551","2.9386237379378532e-06","0.0001838(29)","","","",""
"11d5/2","4f5/2","0.1439264","0.0016329","0.1439(16)","1842.5302","0.0007","1842.5302(7)","1118.2867","25.374779","1.118(25)E+03","0.0005177345372514618","1.4272499528275277e-05","0.000518(14)","","","",""
"11d5/2","4f7/2","0.6436222","0.0072958","0.6436(73)","1842.4686","0.0007","1842.4686(7)","22365.4582","507.048732","2.237(51)E+04","0.01035456333809398","0.00028337222841265505","0.01035(28)","","","",""
"11d5/2","5f5/2","0.4023295","0.0048995","0.4023(49)","3415.0167","0.0035","3415.017(4)","1372.4652","33.427293","1.372(33)E+03","0.0006354118646710829","1.839468502669666e-05","0.000635(18)","","","",""
"11d5/2","5f7/2","1.7992666","0.0218873","1.799(22)","3414.8423","0.0035","3414.842(4)","27453.3362","667.915928","2.745(67)E+04","0.01271010439260503","0.00036451066919480793","0.01271(36)","","","",""
"11d5/2","6f5/2","1.0229522","0.0121326","1.023(12)","6369.2925","0.0022","6369.292(2)","1367.5813","32.440064","1.368(32)E+03","0.0006331507889008947","1.7992798559871803e-05","0.000633(18)","","","",""
"11d5/2","6f7/2","4.5748901","0.0541927","4.575(54)","6368.8633","0.0022","6368.863(2)","27358.4575","648.159256","2.736(65)E+04","0.012666178292768455","0.00035660995059807885","0.01267(36)","","","",""
"11d5/2","7f5/2","3.0803027","0.0312257","3.080(31)","13305.5761","0.0040","13305.576(4)","1360.1970","27.577226","1.360(28)E+03","0.0006297320342760245","1.6130838605068003e-05","0.000630(16)","","","",""
"11d5/2","7f7/2","13.7756400","0.1395460","13.78(14)","13304.2715","0.0064","13304.271(6)","27212.3677","551.317699","2.721(55)E+04","0.012598542926173835","0.000320144732910224","0.01260(32)","","","",""
"11d5/2","8f5/2","21.8825590","0.5070100","21.88(51)","45289.1167","0.0459","45289.12(5)","1740.7272","80.663885","1.741(81)E+03","0.0008059065980938031","3.9394515968772735e-05","0.000806(39)","","","",""
"11d5/2","8f7/2","97.8368330","2.2705420","97.8(23)","45278.2279","0.1297","45278.2(1)","34821.9081","1616.254406","3.48(16)E+04","0.01612154106584077","0.0007782700436259692","0.01612(78)","","","",""
"12d3/2","6p1/2","0.4683172","0.0065098","0.4683(65)","525.8030","0.0000","525.8030","764219.7327","21245.931670","7.64(21)E+05","0.48043776334911975","0.007388077906990714","0.4804(74)","","","",""
"12d3/2","6p3/2","0.2156600","0.0030291","0.2157(30)","541.5801","0.0000","541.5801","148305.8939","4166.126156","1.483(42)E+05","0.0932346404247205","0.002715383998554342","0.0932(27)","","","",""
"12d3/2","7p1/2","0.8918196","0.0089346","0.8918(89)","1186.0359","0.0028","1186.036(3)","241472.6151","4838.335831","2.415(48)E+05","0.15180524414146598","0.0033459875223220757","0.1518(33)","","","",""
"12d3/2","7p3/2","0.4178099","0.0043571","0.4178(44)","1212.0625","0.0038","1212.063(4)","49658.0512","1035.710821","4.97(10)E+04","0.031218250511360846","0.0007736120380755284","0.03122(77)","","","",""
"12d3/2","8p1/2","1.5268072","0.0246225","1.527(25)","2228.1834","0.0002","2228.1834(2)","106738.9455","3442.713247","1.067(34)E+05","0.06710297844693294","0.002232541454898182","0.0671(22)","","","",""
"12d3/2","8p3/2","0.7255934","0.0094714","0.7256(95)","2269.9990","0.0155","2270.00(2)","22799.0615","595.206895","2.280(60)E+04","0.014332959026565622","0.00042233793570732066","0.01433(42)","","","",""
"12d3/2","9p1/2","2.5688535","0.0558262","2.569(56)","3906.5557","0.0011","3906.556(1)","56066.5641","2436.871717","5.61(24)E+04","0.035247054599811097","0.0015613203262139065","0.0352(16)","","","",""
"12d3/2","9p3/2","1.2382102","0.0228711","1.238(23)","3975.9564","0.0019","3975.956(2)","12355.8099","456.450713","1.236(46)E+04","0.007767658204026908","0.0003057895598785502","0.00777(31)","","","",""
"12d3/2","10p1/2","4.5004437","0.1267722","4.50(13)","6802.7951","0.0033","6802.795(3)","32587.8572","1835.923136","3.26(18)E+04","0.02048682672292554","0.001167950536931622","0.0205(12)","","","",""
"12d3/2","10p3/2","2.2054790","0.0542805","2.205(54)","6929.4336","0.0058","6929.434(6)","7404.9131","364.494411","7.40(36)E+03","0.0046552054608845405","0.0002376716008513299","0.00466(24)","","","",""
"12d3/2","11p1/2","8.8665806","0.3343158","8.87(33)","12604.4086","0.0081","12604.409(8)","19886.2194","1499.625988","1.99(15)E+04","0.012501758793805488","0.0009480558786734686","0.01250(95)","","","",""
"12d3/2","11p3/2","4.4509256","0.1497646","4.45(15)","12887.0580","0.0505","12887.06(5)","4688.6373","315.526238","4.69(32)E+03","0.0029475795171808586","0.00020225386600468572","0.00295(20)","","","",""
"12d3/2","12p1/2","23.5093480","1.4067140","23.5(14)","29038.9726","0.0430","29038.97(4)","11432.5930","1368.169687","1.14(14)E+04","0.0071872645775106995","0.0008601308005230738","0.00719(86)","","","",""
"12d3/2","12p3/2","12.4353200","0.6794690","12.44(68)","30079.5936","0.2752","30079.6(3)","2878.0965","314.519839","2.88(31)E+03","0.0018093569065353384","0.00019907244342384013","0.00181(20)","","","",""
"12d3/2","13p1/2","152.5278000","0.2688900","152.53(27)","321253.1443","5.2624","321253(5)","355.4374","1.253317","3.554(13)E+02","0.0002234508732638661","3.3042494542723953e-06","0.0002235(33)","","","",""
"12d3/2","13p3/2","68.5838120","0.1153160","68.58(12)","442119.8764","59.4499","442120(60)","27.5696","0.093375","2.7570(93)E+01","1.73320257504953e-05","2.557332779384144e-07","0.00001733(26)","","","",""
"12d3/2","4f5/2","0.4097036","0.0056507","0.4097(57)","1746.8563","0.0006","1746.8563(6)","15950.5385","439.984945","1.595(44)E+04","0.010027536218325268","0.00030937406103315716","0.01003(31)","","","",""
"12d3/2","5f5/2","1.0623098","0.0160743","1.062(16)","3100.3010","0.0029","3100.301(3)","19182.1872","580.509061","1.918(58)E+04","0.012059158770421224","0.0003999559656183894","0.01206(40)","","","",""
"12d3/2","6f5/2","2.3697586","0.0376530","2.370(38)","5355.3746","0.0020","5355.375(2)","18520.2123","588.533833","1.852(59)E+04","0.011642998753841487","0.0004020729394353768","0.01164(40)","","","",""
"12d3/2","7f5/2","5.4366559","0.0833697","5.437(83)","9534.5745","0.0046","9534.575(5)","17272.9715","529.753025","1.727(53)E+04","0.010858902809798955","0.00036444957858722764","0.01086(36)","","","",""
"12d3/2","8f5/2","15.4854940","0.1776080","15.49(18)","19303.0257","0.0190","19303.03(2)","16888.1190","387.390298","1.689(39)E+04","0.010616959725736938","0.0002851293121350125","0.01062(29)","","","",""
"12d3/2","9f5/2","108.4948200","2.6123700","108.5(26)","64732.3350","0.2137","64732.3(2)","21981.7115","1058.564175","2.20(11)E+04","0.013819120140015675","0.000685573255458572","0.01382(69)","","","",""
"12d5/2","6p3/2","0.6452021","0.0083608","0.6452(84)","541.5126","0.0000","541.5126","885282.5632","22943.727103","8.85(23)E+05","0.5599205345423978","0.006973989273340299","0.5599(70)","","","",""
"12d5/2","7p3/2","1.2422609","0.0119155","1.242(12)","1211.7245","0.0038","1211.724(4)","292907.2034","5619.006774","2.929(56)E+05","0.18525696169578226","0.004004666782232587","0.1853(40)","","","",""
"12d5/2","8p3/2","2.1477192","0.0281183","2.148(28)","2268.8135","0.0154","2268.81(2)","133375.0767","3492.338812","1.334(35)E+05","0.0843566193913503","0.002394267418464219","0.0844(24)","","","",""
"12d5/2","9p3/2","3.6497594","0.0664417","3.650(66)","3972.3209","0.0018","3972.321(2)","71764.8139","2612.871542","7.18(26)E+04","0.04538956781373531","0.0017229480028911784","0.0454(17)","","","",""
"12d5/2","10p3/2","6.4702994","0.1554489","6.47(16)","6918.3981","0.0054","6918.398(5)","42692.1633","2051.357880","4.27(21)E+04","0.02700179568211602","0.0013282435035321903","0.0270(13)","","","",""
"12d5/2","11p3/2","12.9703230","0.4230320","12.97(42)","12848.9419","0.0496","12848.94(5)","26780.3063","1746.899708","2.68(17)E+04","0.016937917977999633","0.0011166878664634033","0.0169(11)","","","",""
"12d5/2","12p3/2","35.7127400","1.8788820","35.7(19)","29872.7540","0.2683","29872.8(3)","16156.1030","1699.976650","1.62(17)E+04","0.010218357600619302","0.001075649985342212","0.0102(11)","","","",""
"12d5/2","13p3/2","205.8843400","0.3241200","205.88(32)","401280.8886","48.4151","401280(50)","221.5222","0.702070","2.2152(70)E+02","0.00014010761519378826","2.1960357144666165e-06","0.0001401(22)","","","",""
"12d5/2","4f5/2","0.1102564","0.0012935","0.1103(13)","1746.1541","0.0006","1746.1541(6)","771.0383","18.091250","7.71(18)E+02","0.0004876636980715433","1.3668758418593944e-05","0.000488(14)","","","",""
"12d5/2","4f7/2","0.4930538","0.0057797","0.4931(58)","1746.0988","0.0006","1746.0988(6)","15420.4915","361.525719","1.542(36)E+04","0.009753100523886947","0.0002714365630463282","0.00975(27)","","","",""
"12d5/2","5f5/2","0.2861870","0.0037042","0.2862(37)","3098.0900","0.0029","3098.090(3)","930.1088","24.077329","9.30(24)E+02","0.0005882721113057012","1.769669067109109e-05","0.000588(18)","","","",""
"12d5/2","5f7/2","1.2798689","0.0165496","1.280(17)","3097.9465","0.0029","3097.947(3)","18604.8120","481.146466","1.860(48)E+04","0.011767108866468987","0.00035079054960415176","0.01177(35)","","","",""
"12d5/2","6f5/2","0.6388134","0.0086910","0.6388(87)","5348.7809","0.0015","5348.781(2)","900.5331","24.503346","9.01(25)E+02","0.0005695661249613465","1.7786167388244933e-05","0.000570(18)","","","",""
"12d5/2","6f7/2","2.8569679","0.0388318","2.857(39)","5348.4782","0.0015","5348.478(2)","18015.0753","489.720449","1.802(49)E+04","0.011394114162427077","0.0003526209007530172","0.01139(35)","","","",""
"12d5/2","7f5/2","1.4651639","0.0191072","1.465(19)","9513.6942","0.0020","9513.694(2)","841.8620","21.957442","8.42(22)E+02","0.0005324580498654027","1.610785730224635e-05","0.000532(16)","","","",""
"12d5/2","7f7/2","6.5527584","0.0853655","6.553(85)","9513.0272","0.0033","9513.027(3)","16842.5620","438.830074","1.684(44)E+04","0.010652526895067696","0.0003195795793353772","0.01065(32)","","","",""
"12d5/2","8f5/2","4.1612018","0.0423378","4.161(42)","19217.6347","0.0083","19217.635(8)","823.8607","16.764605","8.24(17)E+02","0.0005210726688122067","1.3277373609151995e-05","0.000521(13)","","","",""
"12d5/2","8f7/2","18.6099600","0.1892000","18.61(19)","19215.6738","0.0234","19215.67(2)","16483.1450","335.155056","1.648(34)E+04","0.010425204072661447","0.0002638315631878593","0.01043(26)","","","",""
"12d5/2","9f5/2","28.5442710","0.6593040","28.54(66)","63781.9372","0.0910","63781.94(9)","1060.3783","48.984379","1.060(49)E+03","0.000670664527209106","3.262742111744411e-05","0.000671(33)","","","",""
"12d5/2","9f7/2","127.6210900","2.9526800","127.6(30)","63766.1161","0.2960","63766.1(3)","21212.4611","981.555831","2.121(98)E+04","0.01341638598006825","0.0006461255458648285","0.01342(65)","","","",""
"13d3/2","6p1/2","0.3961108","0.0055292","0.3961(55)","519.8185","0.0000","519.8185","565829.4910","15796.511591","5.66(16)E+05","0.47265932789553855","0.007371570490668039","0.4727(74)","","","",""
"13d3/2","6p3/2","0.1821633","0.0025647","0.1822(26)","535.2332","0.0000","535.2332","109622.5861","3086.780341","1.096(31)E+05","0.09157199952953418","0.0026670735467371146","0.0916(27)","","","",""
"13d3/2","7p1/2","0.7405820","0.0075927","0.7406(76)","1156.0152","0.0027","1156.015(3)","179830.3495","3687.364729","1.798(37)E+05","0.15021926830692592","0.003341293159322617","0.1502(33)","","","",""
"13d3/2","7p3/2","0.3461515","0.0036764","0.3462(37)","1180.7273","0.0036","1180.727(4)","36871.5133","783.208764","3.687(78)E+04","0.03080020567433105","0.0007694047481308602","0.03080(77)","","","",""
"13d3/2","8p1/2","1.2309513","0.0186027","1.231(19)","2124.5325","0.0002","2124.5325(2)","80038.4976","2419.156891","8.00(24)E+04","0.06685926253269577","0.002105805118403082","0.0669(21)","","","",""
"13d3/2","8p3/2","0.5828232","0.0069902","0.5828(70)","2162.5150","0.0140","2162.52(1)","17013.8880","408.118685","1.701(41)E+04","0.014212360771244511","0.00039171882897972795","0.01421(39)","","","",""
"13d3/2","9p1/2","1.9762081","0.0394522","1.976(39)","3598.7318","0.0009","3598.7318(9)","42444.7749","1694.699811","4.24(17)E+04","0.035455767287808075","0.0014540103766218005","0.0355(15)","","","",""
"13d3/2","9p3/2","0.9469485","0.0158036","0.947(16)","3657.5440","0.0016","3657.544(2)","9283.0642","309.849657","9.28(31)E+03","0.007754503735129892","0.00027931557173564275","0.00775(28)","","","",""
"13d3/2","10p1/2","3.2048952","0.0798784","3.205(80)","5920.8699","0.0025","5920.870(2)","25065.6180","1249.464545","2.51(12)E+04","0.020938283253857375","0.0010638129121240106","0.0209(11)","","","",""
"13d3/2","10p3/2","1.5552847","0.0333175","1.555(33)","6016.5706","0.0044","6016.571(4)","5625.7453","241.030814","5.63(24)E+03","0.004699403303254548","0.00021115923289474474","0.00470(21)","","","",""
"13d3/2","11p1/2","5.4892725","0.1699745","5.49(17)","9878.1998","0.0050","9878.200(5)","15834.4680","980.623854","1.583(98)E+04","0.013227145472187805","0.0008296746174425894","0.01323(83)","","","",""
"13d3/2","11p3/2","2.7054315","0.0734154","2.705(73)","10050.9654","0.0307","10050.97(3)","3651.3803","198.169901","3.65(20)E+03","0.003050139597829876","0.0001705942431536403","0.00305(17)","","","",""
"13d3/2","12p1/2","10.6645720","0.4290220","10.66(43)","17751.8427","0.0161","17751.84(2)","10298.2600","828.571480","1.030(83)E+04","0.00860253614188418","0.0006968923935876932","0.00860(70)","","","",""
"13d3/2","12p3/2","5.3795945","0.1930626","5.38(19)","18135.3817","0.1000","18135.4(1)","2457.6854","176.402571","2.46(18)E+03","0.0020529999951825243","0.00014990051935265643","0.00205(15)","","","",""
"13d3/2","13p1/2","28.0595250","1.7441780","28.1(17)","39986.3886","0.0815","39986.39(8)","6237.7993","775.482288","6.24(78)E+03","0.00521067578291274","0.0006486187413766608","0.00521(65)","","","",""
"13d3/2","13p3/2","14.9039510","0.8431360","14.90(84)","41394.9605","0.5212","41395.0(5)","1586.2357","179.470869","1.59(18)E+03","0.0013250442454666705","0.0001508919075840555","0.00133(15)","","","",""
"13d3/2","14p1/2","186.8590200","0.3297000","186.86(33)","437034.2853","9.7391","437030(10)","211.8795","0.747828","2.1188(75)E+02","0.00017699116060937212","2.5835181272655378e-06","0.0001770(26)","","","",""
"13d3/2","14p3/2","84.0360810","0.1409540","84.04(14)","602761.8548","110.5000","602800(100)","16.3343","0.055527","1.6334(56)E+01","1.3644708743248687e-05","1.9875025508800262e-07","0.00001364(20)","","","",""
"13d3/2","4f5/2","0.3288059","0.0046224","0.3288(46)","1682.5028","0.0006","1682.5028(6)","11497.9154","323.278652","1.150(32)E+04","0.009604654821311448","0.0003000522199207873","0.00960(30)","","","",""
"13d3/2","5f5/2","0.8127584","0.0126719","0.813(13)","2903.2209","0.0026","2903.221(3)","13673.8250","426.383396","1.367(43)E+04","0.011422276556410817","0.0003874742644945826","0.01142(39)","","","",""
"13d3/2","6f5/2","1.6801053","0.0281811","1.680(28)","4793.3124","0.0016","4793.312(2)","12982.9422","435.536502","1.298(44)E+04","0.010845155345981976","0.00039126749615494487","0.01085(39)","","","",""
"13d3/2","7f5/2","3.3764062","0.0584981","3.376(58)","7887.8568","0.0032","7887.857(3)","11766.2927","407.715023","1.177(41)E+04","0.009828840807459395","0.00036482240441746306","0.00983(36)","","","",""
"13d3/2","8f5/2","7.2955700","0.1204637","7.30(12)","13568.3277","0.0094","13568.328(9)","10793.1149","356.429601","1.079(36)E+04","0.00901590761297839","0.0003214928868317739","0.00902(32)","","","",""
"13d3/2","9f5/2","20.0103320","0.2308010","20.01(23)","26778.1136","0.0366","26778.11(4)","10562.7248","243.662872","1.056(24)E+04","0.008823453860523103","0.00023731093847147608","0.00882(24)","","","",""
"13d3/2","10f5/2","136.9490500","3.2860500","136.9(33)","88037.4687","0.3952","88037.5(4)","13922.6762","668.140623","1.392(67)E+04","0.011630151600198663","0.0005756664955502709","0.01163(58)","","","",""
"13d5/2","6p3/2","0.5452283","0.0070863","0.5452(71)","535.1843","0.0000","535.1843","654881.6974","17022.917455","6.55(17)E+05","0.5503901976285753","0.006961443457169566","0.5504(70)","","","",""
"13d5/2","7p3/2","1.0298965","0.0100694","1.030(10)","1180.4893","0.0036","1180.489(4)","217729.3939","4257.524134","2.177(43)E+05","0.18298896522568384","0.003969221399238529","0.1830(40)","","","",""
"13d5/2","8p3/2","1.7269115","0.0209097","1.727(21)","2161.7169","0.0140","2161.72(1)","99691.8794","2414.168836","9.97(24)E+04","0.08378525985295963","0.002242306234452353","0.0838(22)","","","",""
"13d5/2","9p3/2","2.7957480","0.0462341","2.796(46)","3655.2613","0.0015","3655.261(1)","54045.1596","1787.521133","5.40(18)E+04","0.04542183146242112","0.0015882216024232136","0.0454(16)","","","",""
"13d5/2","10p3/2","4.5750219","0.0961803","4.575(96)","6010.3963","0.0040","6010.396(4)","32553.1549","1368.724469","3.26(14)E+04","0.02735904431226644","0.001192299127703086","0.0274(12)","","","",""
"13d5/2","11p3/2","7.9236673","0.2096252","7.92(21)","10033.7465","0.0303","10033.75(3)","20988.3911","1110.520058","2.10(11)E+04","0.017639529007420073","0.0009546385341306324","0.01764(95)","","","",""
"13d5/2","12p3/2","15.6544770","0.5446980","15.65(54)","18079.4000","0.0983","18079.4(1)","14003.6465","974.514635","1.400(97)E+04","0.011769255139207102","0.0008286138534029455","0.01177(83)","","","",""
"13d5/2","13p3/2","42.7520950","2.3310860","42.8(23)","41104.4435","0.5080","41104.4(5)","8887.1915","969.159944","8.89(97)E+03","0.007469170588271363","0.0008162478488421679","0.00747(82)","","","",""
"13d5/2","14p3/2","252.2104000","0.3962300","252.21(40)","546516.7753","89.8031","546520(90)","131.5926","0.418530","1.3159(42)E+02","0.00011059599102354554","1.7068572487310837e-06","0.0001106(17)","","","",""
"13d5/2","4f5/2","0.0885042","0.0010606","0.0885(11)","1682.0196","0.0006","1682.0196(6)","555.8411","13.321968","5.56(13)E+02","0.00046715227737560315","1.3229266784894794e-05","0.000467(13)","","","",""
"13d5/2","4f7/2","0.3957803","0.0047390","0.3958(47)","1681.9683","0.0006","1681.9683(6)","11116.5742","266.215601","1.112(27)E+04","0.009342837780698861","0.0002627390208393547","0.00934(26)","","","",""
"13d5/2","5f5/2","0.2190284","0.0029304","0.2190(29)","2901.7825","0.0025","2901.782(3)","663.0135","17.741030","6.63(18)E+02","0.000557224492856434","1.71139081754111e-05","0.000557(17)","","","",""
"13d5/2","5f7/2","0.9795282","0.0130935","0.980(13)","2901.6566","0.0025","2901.657(3)","13262.0880","354.552631","1.326(35)E+04","0.011146018087188174","0.00033933401827391656","0.01115(34)","","","",""
"13d5/2","6f5/2","0.4531722","0.0065447","0.4532(65)","4789.3927","0.0012","4789.393(1)","631.2498","18.232983","6.31(18)E+02","0.0005305289349903444","1.728473781238148e-05","0.000531(17)","","","",""
"13d5/2","6f7/2","2.0267373","0.0292456","2.027(29)","4789.1500","0.0012","4789.150(1)","12628.0315","364.442257","1.263(36)E+04","0.010613130233531299","0.0003428025295461665","0.01061(34)","","","",""
"13d5/2","7f5/2","0.9111160","0.0135876","0.911(14)","7877.2479","0.0014","7877.248(1)","573.5085","17.105625","5.74(17)E+02","0.0004820007360224569","1.6107925926344498e-05","0.000482(16)","","","",""
"13d5/2","7f7/2","4.0749158","0.0607235","4.075(61)","7876.7906","0.0022","7876.791(2)","11473.7513","341.958643","1.147(34)E+04","0.009643024509751042","0.0003197057072007195","0.00964(32)","","","",""
"13d5/2","8f5/2","1.9677908","0.0277665","1.968(28)","13536.9672","0.0041","13536.967(4)","527.1203","14.875857","5.27(15)E+02","0.00044301416601012496","1.4175005559050406e-05","0.000443(14)","","","",""
"13d5/2","8f7/2","8.8009078","0.1240684","8.80(12)","13535.9942","0.0116","13535.99(1)","10546.3096","297.347454","1.055(30)E+04","0.008863563372860142","0.00028153611583329975","0.00886(28)","","","",""
"13d5/2","9f5/2","5.3803198","0.0550418","5.380(55)","26656.2387","0.0159","26656.24(2)","516.1021","10.559666","5.16(11)E+02","0.0004337539737656748","1.102740441160635e-05","0.000434(11)","","","",""
"13d5/2","9f7/2","24.0625460","0.2459690","24.06(25)","26653.4750","0.0517","26653.47(5)","10326.1325","211.108882","1.033(21)E+04","0.008678517279371245","0.0002193417882630648","0.00868(22)","","","",""
"13d5/2","10f5/2","36.0371960","0.8298310","36.04(83)","86733.7292","0.1682","86733.7(2)","672.1311","30.954418","6.72(31)E+02","0.0005648873105280895","2.7364460215423005e-05","0.000565(27)","","","",""
"13d5/2","10f7/2","161.1218600","3.7165400","161.1(37)","86711.8435","0.2127","86711.8(2)","13445.8955","620.303279","1.345(62)E+04","0.011300497637222288","0.0005429240295878531","0.01130(54)","","","",""
