"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"9d3/2","5f5/2","0.7477144","0.0010469","0.7477(10)","3297.4353","0.0308","3297.44(3)","7898.5973","22.119286","7.899(22)E+03","0.0052980807525142195","1.6293190439457865e-05","0.005298(16)","","","",""
"9d3/2","6f5/2","1.9555440","0.0026938","1.9555(27)","5915.3397","0.0990","5915.3(1)","9358.4395","25.787145","9.358(26)E+03","0.006277287769655325","1.903553569841057e-05","0.006277(19)","","","",""
"9d3/2","7f5/2","5.4719402","0.0064940","5.4719(65)","11346.4877","0.3641","11346.5(4)","10382.5890","24.664004","1.0383(25)E+04","0.00696424852049849","1.8768318462796075e-05","0.006964(19)","","","",""
"9d3/2","8f5/2","22.3529510","0.0283480","22.353(28)","28078.0570","2.2299","28078(2)","11433.4131","29.127352","1.1433(29)E+04","0.0076691016322077915","2.1811589884306557e-05","0.007669(22)","","","",""
"9d5/2","3p3/2","0.3882902","0.0006617","0.38829(66)","432.5831","0.0004","432.5831(4)","628955.8593","2143.655507","6.290(21)E+05","0.42327170484409266","0.0008424150883193138","0.42327(84)","","","",""
"9d5/2","4p3/2","1.0006560","0.0006033","1.00066(60)","1018.5654","0.0029","1018.565(3)","319977.1140","385.841191","3.1998(39)E+05","0.21533666718589362","0.00037336582696077965","0.21534(37)","","","",""
"9d5/2","5p3/2","2.0459444","0.0010230","2.0459(10)","1981.1945","0.0111","1981.19(1)","181770.0677","181.800690","1.8177(18)E+05","0.12232675045311402","0.00020953531129632054","0.12233(21)","","","",""
"9d5/2","6p3/2","3.9647630","0.0019824","3.9648(20)","3580.7641","0.0363","3580.76(4)","115617.4470","115.671881","1.1562(12)E+05","0.07780767628215242","0.0001352971525058814","0.07781(14)","","","",""
"9d5/2","7p3/2","8.0183002","0.0040092","8.0183(40)","6454.1946","0.1178","6454.2(1)","80752.2287","80.874241","8.0752(81)E+04","0.054344248492883745","9.525731951853792e-05","0.054344(95)","","","",""
"9d5/2","8p3/2","19.1789100","0.0095895","19.1789(96)","12634.7177","0.4515","12634.7(5)","61583.9119","61.937105","6.1584(62)E+04","0.04144444640095399","7.304267312480849e-05","0.041444(73)","","","",""
"9d5/2","9p3/2","78.0547250","0.0603000","78.055(60)","33840.9475","2.3018","33841(2)","53086.8441","82.735137","5.3087(83)E+04","0.03572613033730765","7.522711673247903e-05","0.035726(75)","","","",""
"9d5/2","4f5/2","0.0658299","0.0001060","0.06583(11)","1817.0618","0.0093","1817.062(9)","243.9233","0.785545","2.4392(79)E+02","0.00016415434725610794","5.814499279762311e-07","0.00016415(58)","","","",""
"9d5/2","4f7/2","0.2943989","0.0004693","0.29440(47)","1817.0618","0.0093","1817.062(9)","4878.4212","15.553522","4.878(16)E+03","0.0032830565520416293","1.1503136034729849e-05","0.003283(12)","","","",""
"9d5/2","5f5/2","0.1998352","0.0002650","0.19984(27)","3297.4353","0.0308","3297.44(3)","376.1241","0.997606","3.761(10)E+02","0.00025312222238966435","7.681659050284543e-07","0.00025312(77)","","","",""
"9d5/2","5f7/2","0.8936883","0.0011734","0.8937(12)","3297.4353","0.0308","3297.44(3)","7522.4510","19.754863","7.522(20)E+03","0.005062423114795897","1.5191621917690563e-05","0.005062(15)","","","",""
"9d5/2","6f5/2","0.5226414","0.0006841","0.52264(68)","5915.3397","0.0990","5915.3(1)","445.6405","1.166837","4.456(12)E+02","0.00029990498397960177","9.012159448645477e-07","0.00029990(90)","","","",""
"9d5/2","6f7/2","2.3373203","0.0030321","2.3373(30)","5915.3397","0.0990","5915.3(1)","8912.7856","23.128635","8.913(23)E+03","0.005998083786907897","1.782520477432488e-05","0.005998(18)","","","",""
"9d5/2","7f5/2","1.4624380","0.0016375","1.4624(16)","11346.4877","0.3641","11346.5(4)","494.4093","1.108209","4.944(11)E+02","0.0003327252145470152","8.927560592366399e-07","0.00033273(89)","","","",""
"9d5/2","7f7/2","6.5402169","0.0072490","6.5402(72)","11346.4877","0.3641","11346.5(4)","9888.1722","21.940231","9.888(22)E+03","0.0066544948045107995","1.7651586110247285e-05","0.006654(18)","","","",""
"9d5/2","8f5/2","5.9740817","0.0071209","5.9741(71)","28078.0570","2.2299","28078(2)","544.4490","1.304395","5.444(13)E+02","0.00036640069431119","1.0307628130344635e-06","0.0003664(10)","","","",""
"9d5/2","8f7/2","26.7168990","0.0315130","26.717(32)","28078.0570","2.2299","28078(2)","10888.9750","25.818106","1.0889(26)E+04","0.007328010282862201","2.035799196580601e-05","0.007328(20)","","","",""
"10d3/2","3p1/2","0.2407789","0.0001948","0.24078(19)","427.4829","0.0000","427.4829","375913.4664","608.258815","3.7591(61)E+05","0.34684792998841407","0.00037682879548440546","0.34685(38)","","","",""
"10d3/2","3p3/2","0.1074701","0.0000882","0.107470(88)","427.7974","0.0000","427.7974","74725.3979","122.653281","7.473(12)E+04","0.06894764859681993","0.00011331405665373717","0.06895(11)","","","",""
"10d3/2","4p1/2","0.6052817","0.0003026","0.60528(30)","991.8738","0.0020","991.874(2)","190174.8918","190.152624","1.9017(19)E+05","0.17547061615816514","0.00017784898852398818","0.17547(18)","","","",""
"10d3/2","4p3/2","0.2703656","0.0001352","0.27037(14)","992.4240","0.0020","992.424(2)","37880.7321","37.886230","3.7881(38)E+04","0.03495180320672979","3.998510474958934e-05","0.034952(40)","","","",""
"10d3/2","5p1/2","1.1898762","0.0005949","1.18988(59)","1883.7578","0.0071","1883.758(7)","107284.1742","107.284225","1.0728(11)E+05","0.0989889883836368","0.00010754816344272366","0.09899(11)","","","",""
"10d3/2","5p3/2","0.5317081","0.0002659","0.53171(27)","1884.6347","0.0071","1884.635(7)","21393.0301","21.398109","2.1393(21)E+04","0.019738926312225888","2.2844033394142415e-05","0.019739(23)","","","",""
"10d3/2","6p1/2","2.1654628","0.0010827","2.1655(11)","3275.8981","0.0216","3275.90(2)","67564.3521","67.575574","6.7564(68)E+04","0.06234029310349099","6.980987349684325e-05","0.062340(70)","","","",""
"10d3/2","6p3/2","0.9679647","0.0004840","0.96796(48)","3277.2831","0.0216","3277.28(2)","13482.9368","13.486061","1.3483(13)E+04","0.012440439431842774","1.4475650049581103e-05","0.012440(14)","","","",""
"10d3/2","7p1/2","3.9365838","0.0019683","3.9366(20)","5528.7167","0.0614","5528.72(6)","46448.6725","46.474668","4.6449(46)E+04","0.04285727257189181","4.8746159445997255e-05","0.042857(49)","","","",""
"10d3/2","7p3/2","1.7601792","0.0008801","1.76018(88)","5531.0102","0.0615","5531.01(6)","9274.8675","9.280134","9.2749(93)E+03","0.008557737071604562","9.988703036421032e-06","0.008558(10)","","","",""
"10d3/2","8p1/2","7.6531012","0.0038266","7.6531(38)","9518.6604","0.1821","9518.7(2)","34399.7061","34.456766","3.4400(34)E+04","0.03173992935845135","3.643897366788742e-05","0.031740(36)","","","",""
"10d3/2","8p3/2","3.4231202","0.0017116","3.4231(17)","9523.1021","0.1823","9523.1(2)","6872.5244","6.884006","6.8725(69)E+03","0.0063411425554255295","7.419420872195353e-06","0.0063411(74)","","","",""
"10d3/2","9p1/2","17.8284160","0.0089142","17.8284(89)","18036.2493","0.0920","18036.25(9)","27440.6345","27.443823","2.7441(27)E+04","0.025318931384433505","2.9176904524606365e-05","0.025319(29)","","","",""
"10d3/2","9p3/2","7.9785780","0.0039893","7.9786(40)","18047.0233","0.0921","18047.02(9)","5485.8202","5.486478","5.4858(55)E+03","0.00506165791087406","5.921273814217863e-06","0.0050617(59)","","","",""
"10d3/2","10p1/2","71.1702850","0.0355851","71.170(36)","47145.7937","0.6287","47145.8(6)","24483.6336","24.503188","2.4484(25)E+04","0.02259056513875971","2.6098997140315152e-05","0.022591(26)","","","",""
"10d3/2","10p3/2","31.8931830","0.0159466","31.893(16)","47197.6401","0.6301","47197.6(6)","4900.5203","4.904451","4.9005(49)E+03","0.004521613274133457","5.2942137820754015e-06","0.0045216(53)","","","",""
"10d3/2","4f5/2","0.1910179","0.0001218","0.19102(12)","1735.5091","0.0061","1735.509(6)","3535.6947","4.509128","3.5357(45)E+03","0.003262315660607348","4.6069218970232816e-06","0.0032623(46)","","","",""
"10d3/2","5f5/2","0.5439756","0.0002720","0.54398(27)","3038.3427","0.0186","3038.34(2)","5343.8702","5.345007","5.3439(53)E+03","0.004930683435845523","5.768994954628969e-06","0.0049307(58)","","","",""
"10d3/2","6f5/2","1.2820273","0.0006437","1.28203(64)","5130.4994","0.0529","5130.50(5)","6164.8561","6.193629","6.1649(62)E+03","0.005688190943342539","6.673047607500514e-06","0.0056882(67)","","","",""
"10d3/2","7f5/2","2.9649557","0.0014825","2.9650(15)","8772.4069","0.1547","8772.4(2)","6596.1030","6.605423","6.5961(66)E+03","0.006086093920522538","7.121007647025801e-06","0.0060861(71)","","","",""
"10d3/2","8f5/2","7.6997235","0.0038499","7.6997(38)","16266.5634","0.5318","16266.6(5)","6977.0228","7.010574","6.9770(70)E+03","0.006437561121650189","7.548783522274115e-06","0.0064376(75)","","","",""
"10d3/2","9f5/2","29.8427750","0.0149214","29.843(15)","39257.5610","3.0977","39258(3)","7456.1697","7.662237","7.4562(77)E+03","0.006879660471132846","8.197753244219907e-06","0.0068797(82)","","","",""
"10d5/2","3p3/2","0.3223989","0.0002635","0.32240(26)","427.7974","0.0000","427.7974","448320.5091","732.834111","4.4832(73)E+05","0.4150642300187155","0.0004117711027018152","0.41506(41)","","","",""
"10d5/2","4p3/2","0.8110778","0.0004055","0.81108(41)","992.4243","0.0020","992.424(2)","227273.5412","227.255810","2.2727(23)E+05","0.21041445894672126","0.00022162359693575463","0.21041(22)","","","",""
"10d5/2","5p3/2","1.5950981","0.0007975","1.59510(80)","1884.6358","0.0071","1884.636(7)","128353.7465","128.354141","1.2835(13)E+05","0.11883250455373646","0.0001351058296127739","0.11883(14)","","","",""
"10d5/2","6p3/2","2.9038621","0.0014519","2.9039(15)","3277.2863","0.0216","3277.29(2)","80895.5991","80.909664","8.0896(81)E+04","0.07489478815816067","8.800716567492369e-05","0.074895(88)","","","",""
"10d5/2","7p3/2","5.2805060","0.0026403","5.2805(26)","5531.0193","0.0615","5531.02(6)","55648.2622","55.680193","5.5648(56)E+04","0.05152029101382097","6.15724523489701e-05","0.051520(62)","","","",""
"10d5/2","8p3/2","10.2693600","0.0051347","10.2694(51)","9523.1293","0.1823","9523.1(2)","41234.7885","41.302878","4.1235(41)E+04","0.038176004382126726","4.6080848631497464e-05","0.038176(46)","","","",""
"10d5/2","9p3/2","23.9359430","0.0119680","23.936(12)","18047.1210","0.0921","18047.12(9)","32914.9612","32.918899","3.2915(33)E+04","0.03047333940100793","3.694166413400773e-05","0.030473(37)","","","",""
"10d5/2","10p3/2","95.6825460","0.0478413","95.683(48)","47198.3084","0.6301","47198.3(6)","29403.7148","29.427303","2.9404(29)E+04","0.027222556127341486","3.308826540767956e-05","0.027223(33)","","","",""
"10d5/2","4f5/2","0.0510559","0.0000323","0.051056(32)","1735.5100","0.0061","1735.510(6)","168.3940","0.213073","1.6839(21)E+02","0.00015590256527336387","2.2757737279003173e-07","0.00015590(23)","","","",""
"10d5/2","4f7/2","0.2283277","0.0001410","0.22833(14)","1735.5100","0.0061","1735.510(6)","3367.8434","4.159661","3.3678(42)E+03","0.0031180178182725585","4.460277827090888e-06","0.0031180(45)","","","",""
"10d5/2","5f5/2","0.1453941","0.0000727","0.145394(73)","3038.3454","0.0186","3038.35(2)","254.5061","0.254559","2.5451(25)E+02","0.00023562690503580534","2.914778098352669e-07","0.00023563(29)","","","",""
"10d5/2","5f7/2","0.6502206","0.0003251","0.65022(33)","3038.3454","0.0186","3038.35(2)","5090.0970","5.090790","5.0901(51)E+03","0.004712515165703488","5.812167309853463e-06","0.0047125(58)","","","",""
"10d5/2","6f5/2","0.3426588","0.0001713","0.34266(17)","5130.5073","0.0529","5130.51(5)","293.6019","0.293692","2.9360(29)E+02","0.00027182263150869924","3.3626673362161264e-07","0.00027182(34)","","","",""
"10d5/2","6f7/2","1.5324146","0.0007662","1.53241(77)","5130.5073","0.0529","5130.51(5)","5872.0223","5.874776","5.8720(59)E+03","0.005436437447896307","6.703274018051693e-06","0.0054364(67)","","","",""
"10d5/2","7f5/2","0.7924671","0.0003962","0.79247(40)","8772.4300","0.1547","8772.4(2)","314.1368","0.314549","3.1414(31)E+02","0.0002908342197083527","3.6001777581995335e-07","0.00029083(36)","","","",""
"10d5/2","7f7/2","3.5440177","0.0017720","3.5440(18)","8772.4300","0.1547","8772.4(2)","6282.7255","6.291478","6.2827(63)E+03","0.005816674838503089","7.1746341772709714e-06","0.0058167(72)","","","",""
"10d5/2","8f5/2","2.0579654","0.0010290","2.0580(10)","16266.6428","0.5318","16266.6(5)","332.2756","0.333876","3.3228(33)E+02","0.0003076274632659767","3.8167308457170644e-07","0.00030763(38)","","","",""
"10d5/2","8f7/2","9.2034981","0.0046017","9.2035(46)","16266.6428","0.5318","16266.6(5)","6645.5070","6.677328","6.6455(67)E+03","0.006152545308482938","7.604000995267343e-06","0.0061525(76)","","","",""
"10d5/2","9f5/2","7.9763940","0.0039882","7.9764(40)","39258.0234","3.0978","39258(3)","355.0945","0.364909","3.5509(36)E+02","0.0003287537130508693","4.139746178792189e-07","0.00032875(41)","","","",""
"10d5/2","9f7/2","35.6715050","0.0178358","35.672(18)","39258.0234","3.0978","39258(3)","7101.8850","7.298178","7.1019(73)E+03","0.006575069321667476","8.244981059988416e-06","0.0065751(82)","","","",""
"11d3/2","3p1/2","0.2041098","0.0005751","0.20411(58)","424.0176","0.0000","424.0176","276810.9553","1559.885714","2.768(16)E+05","0.3411746074939456","0.0012813693004452248","0.3412(13)","","","",""
"11d3/2","3p3/2","0.0910985","0.0002585","0.09110(26)","424.3270","0.0000","424.3270","55020.8987","312.253272","5.502(31)E+04","0.06781427241395575","0.0003827627949639015","0.06781(38)","","","",""
"11d3/2","4p1/2","0.5047594","0.0005397","0.50476(54)","973.4155","0.0019","973.416(2)","139920.4933","299.213347","1.3992(30)E+05","0.17245458844756667","0.0004567369563893598","0.17245(46)","","","",""
"11d3/2","4p3/2","0.2254507","0.0002428","0.22545(24)","973.9455","0.0019","973.945(2)","27868.0467","60.025424","2.7868(60)E+04","0.0343478815273858","9.918873188036966e-05","0.034348(99)","","","",""
"11d3/2","5p1/2","0.9662452","0.0006812","0.96625(68)","1818.2760","0.0066","1818.276(7)","78668.8077","110.925906","7.867(11)E+04","0.0969607563947811","0.0002298850631895519","0.09696(23)","","","",""
"11d3/2","5p3/2","0.4317413","0.0003070","0.43174(31)","1819.0930","0.0067","1819.093(7)","15685.1900","22.307324","1.5685(22)E+04","0.019332285966949275","4.720791959762434e-05","0.019332(47)","","","",""
"11d3/2","6p1/2","1.6880585","0.0008440","1.68806(84)","3082.8279","0.0191","3082.83(2)","49264.5442","49.271348","4.9265(49)E+04","0.06071945927272533","0.00013437206663557277","0.06072(13)","","","",""
"11d3/2","6p3/2","0.7544814","0.0003772","0.75448(38)","3084.0544","0.0191","3084.05(2)","9829.6560","9.830295","9.8297(98)E+03","0.012115232265745294","2.707545603175223e-05","0.012115(27)","","","",""
"11d3/2","7p1/2","2.8782322","0.0014391","2.8782(14)","5000.2125","0.0503","5000.21(5)","33565.5358","33.580414","3.3566(34)E+04","0.04137014188808354","9.191837818370124e-05","0.041370(92)","","","",""
"11d3/2","7p3/2","1.2867550","0.0006434","1.28676(64)","5002.0884","0.0503","5002.09(5)","6701.0825","6.704364","6.7011(67)E+03","0.008259207755076584","1.8473695632516377e-05","0.008259(18)","","","",""
"11d3/2","8p1/2","5.0250635","0.0025125","5.0251(25)","8053.1832","0.1304","8053.2(1)","24489.9379","24.518486","2.4490(25)E+04","0.030184300112503674","6.722621371675586e-05","0.030184(67)","","","",""
"11d3/2","8p3/2","2.2470820","0.0011235","2.2471(11)","8056.3623","0.1305","8056.4(1)","4891.3438","4.896934","4.8913(49)E+03","0.006028671453914399","1.3492323234602591e-05","0.006029(13)","","","",""
"11d3/2","9p1/2","9.5102374","0.0047551","9.5102(48)","13411.7294","0.0509","13411.73(5)","18990.4689","18.991624","1.8990(19)E+04","0.023406103174906375","5.21901618858047e-05","0.023406(52)","","","",""
"11d3/2","9p3/2","4.2540848","0.0021270","4.2541(21)","13417.6859","0.0509","13417.69(5)","3794.7812","3.794952","3.7948(38)E+03","0.0046771378391351134","1.046811242447593e-05","0.004677(10)","","","",""
"11d3/2","10p1/2","21.7464460","0.0108732","21.746(11)","24796.3599","0.1739","24796.4(2)","15711.5888","15.715033","1.5712(16)E+04","0.019364822940831788","4.321545627932537e-05","0.019365(43)","","","",""
"11d3/2","10p3/2","9.7323918","0.0048662","9.7324(49)","24810.6944","0.1741","24810.7(2)","3141.4469","3.142146","3.1414(31)E+03","0.0038718912608021938","8.667551671018546e-06","0.0038719(87)","","","",""
"11d3/2","11p1/2","85.6887990","0.1099840","85.69(11)","63625.3738","1.1450","63625(1)","14439.9067","37.076255","1.4440(37)E+04","0.017797451305483776","5.7330412255282403e-05","0.017797(57)","","","",""
"11d3/2","11p3/2","38.4007550","0.0496840","38.401(50)","63695.0789","1.1475","63695(1)","2890.4749","7.481190","2.8905(75)E+03","0.003562563616735352","1.163694917687352e-05","0.003563(12)","","","",""
"11d3/2","4f5/2","0.1549992","0.0004182","0.15500(42)","1679.7759","0.0057","1679.776(6)","2567.5102","13.854712","2.568(14)E+03","0.003164503667125628","1.8165705880699022e-05","0.003165(18)","","","",""
"11d3/2","5f5/2","0.4227732","0.0009656","0.42277(97)","2871.5457","0.0166","2871.55(2)","3823.6225","17.466180","3.824(17)E+03","0.004712685289648","2.341602606232841e-05","0.004713(23)","","","",""
"11d3/2","6f5/2","0.9336578","0.0020220","0.9337(20)","4672.2313","0.0439","4672.23(4)","4329.2212","18.751775","4.329(19)E+03","0.005335844931584831","2.535494520241583e-05","0.005336(25)","","","",""
"11d3/2","7f5/2","1.9449793","0.0036496","1.9450(36)","7512.4989","0.1134","7512.5(1)","4519.4337","16.961956","4.519(17)E+03","0.00557028532577838","2.359823526906128e-05","0.005570(24)","","","",""
"11d3/2","8f5/2","4.1764049","0.0072731","4.1764(73)","12407.9485","0.3095","12407.9(3)","4625.0088","16.112380","4.625(16)E+03","0.005700408582836486","2.2813541311897673e-05","0.005700(23)","","","",""
"11d3/2","9f5/2","10.3095440","0.0150880","10.310(15)","22426.3016","1.0109","22426(1)","4773.2398","13.986159","4.773(14)E+03","0.00588310611120751","2.0802528482203862e-05","0.005883(21)","","","",""
"11d3/2","10f5/2","38.5313900","0.1011750","38.53(10)","53097.1572","0.7974","53097.2(8)","5023.6903","26.383194","5.024(26)E+03","0.006191790961291566","3.461756358214041e-05","0.006192(35)","","","",""
"11d5/2","3p3/2","0.2732872","0.0007719","0.27329(77)","424.3271","0.0000","424.3271","330105.2568","1864.765331","3.301(19)E+05","0.4082582264856365","0.0013793019002951894","0.4083(14)","","","",""
"11d5/2","4p3/2","0.6763378","0.0007250","0.67634(73)","973.9457","0.0019","973.946(2)","167201.1121","358.463659","1.6720(36)E+05","0.20678625405105072","0.000594111003531296","0.20679(59)","","","",""
"11d5/2","5p3/2","1.2952038","0.0009166","1.29520(92)","1819.0937","0.0067","1819.094(7)","94108.1165","133.202342","9.411(13)E+04","0.1163883698585836","0.0003100426175458937","0.11639(31)","","","",""
"11d5/2","6p3/2","2.2634188","0.0011317","2.2634(11)","3084.0563","0.0191","3084.06(2)","58976.5030","58.986210","5.8977(59)E+04","0.072939288381692","0.00018471800161719282","0.07294(18)","","","",""
"11d5/2","7p3/2","3.8602358","0.0019301","3.8602(19)","5002.0934","0.0503","5002.09(5)","40205.7660","40.223678","4.0206(40)E+04","0.049724548124745714","0.00012638700081643158","0.04972(13)","","","",""
"11d5/2","8p3/2","6.7412215","0.0033706","6.7412(34)","8056.3753","0.1305","8056.4(1)","29347.7077","29.382223","2.9348(29)E+04","0.03629582637355694","9.245604215754731e-05","0.036296(92)","","","",""
"11d5/2","9p3/2","12.7622690","0.0063811","12.7623(64)","13417.7219","0.0509","13417.72(5)","22768.5561","22.769909","2.2769(23)E+04","0.02815904971761204","7.180776230060946e-05","0.028159(72)","","","",""
"11d5/2","10p3/2","29.1974250","0.0145987","29.197(15)","24810.8175","0.1741","24810.8(2)","18848.7232","18.852884","1.8849(19)E+04","0.02331118979688599","5.9491053142437516e-05","0.023311(59)","","","",""
"11d5/2","11p3/2","115.2055400","0.1484300","115.21(15)","63695.8903","1.1475","63696(1)","17343.1726","44.699470","1.7343(45)E+04","0.021449197641892067","7.404443495904133e-05","0.021449(74)","","","",""
"11d5/2","4f5/2","0.0414283","0.0001112","0.04143(11)","1679.7765","0.0057","1679.776(6)","122.2801","0.656439","1.2228(66)E+02","0.00015123011973277597","8.86591026147993e-07","0.00015123(89)","","","",""
"11d5/2","4f7/2","0.1852723","0.0004944","0.18527(49)","1679.7765","0.0057","1679.776(6)","2445.5838","13.052127","2.446(13)E+03","0.0030245798665480754","1.760257942680103e-05","0.003025(18)","","","",""
"11d5/2","5f5/2","0.1129982","0.0002567","0.11300(26)","2871.5474","0.0166","2871.55(2)","182.1005","0.827368","1.8210(83)E+02","0.00022521310688748396","1.152618302499636e-06","0.0002252(12)","","","",""
"11d5/2","5f7/2","0.5053419","0.0011414","0.5053(11)","2871.5474","0.0166","2871.55(2)","3641.9898","16.452219","3.642(16)E+03","0.00450423694762769","2.2870663314868364e-05","0.004504(23)","","","",""
"11d5/2","6f5/2","0.2495451","0.0005377","0.24955(54)","4672.2357","0.0439","4672.24(4)","206.1769","0.888526","2.0618(89)E+02","0.00025498958064199586","1.2523521896388619e-06","0.0002550(13)","","","",""
"11d5/2","6f7/2","1.1159981","0.0023915","1.1160(24)","4672.2357","0.0439","4672.24(4)","4123.5261","17.673194","4.124(18)E+03","0.005099777774825337","2.4848555900556188e-05","0.005100(25)","","","",""
"11d5/2","7f5/2","0.5198460","0.0009700","0.51985(97)","7512.5102","0.1134","7512.5(1)","215.2337","0.803284","2.1523(80)E+02","0.0002661906205731378","1.1748818489277448e-06","0.0002662(12)","","","",""
"11d5/2","7f7/2","2.3248191","0.0043131","2.3248(43)","7512.5102","0.1134","7512.5(1)","4304.6630","15.973566","4.305(16)E+03","0.005323799186050131","2.331691421346527e-05","0.005324(23)","","","",""
"11d5/2","8f5/2","1.1162497","0.0019327","1.1162(19)","12407.9793","0.3095","12408.0(3)","220.2600","0.762904","2.2026(76)E+02","0.00027240688992669515","1.1411690375298856e-06","0.0002724(11)","","","",""
"11d5/2","8f7/2","4.9920179","0.0085933","4.9920(86)","12407.9793","0.3095","12408.0(3)","4405.1950","15.169858","4.405(15)E+03","0.005448132302121238","2.2653009645535044e-05","0.005448(23)","","","",""
"11d5/2","9f5/2","2.7554877","0.0040046","2.7555(40)","22426.4022","1.0109","22426(1)","227.3182","0.661446","2.2732(66)E+02","0.00028113615258520454","1.0527098674406486e-06","0.0002811(11)","","","",""
"11d5/2","9f7/2","12.3229090","0.0177830","12.323(18)","22426.4022","1.0109","22426(1)","4546.3590","13.135956","4.546(13)E+03","0.005622717013518586","2.0897666857202667e-05","0.005623(21)","","","",""
"11d5/2","10f5/2","10.2985970","0.0269180","10.299(27)","53097.7210","0.7974","53097.7(8)","239.2459","1.250706","2.392(13)E+02","0.00029588778985376334","1.6964411280903567e-06","0.0002959(17)","","","",""
"11d5/2","10f7/2","46.0567120","0.1198300","46.06(12)","53097.7210","0.7974","53097.7(8)","4784.9155","24.899646","4.785(25)E+03","0.005917752217452554","3.364174609556103e-05","0.005918(34)","","","",""
